loan_id,applicant,gender,married,dependents,self_employed,experience,income,loan_amount,term,credit_history,property_area,status
ID1847,Elizabeth Smith,female,no,1,yes,19,"$7,981.43","$48,111.96",48,1,urban,Y
ID1848,Sebastian Smith,male,no,0,no,10,"$6,231.29","$15,131.63",48,1,urban,Y
ID1849,Liam Anderson,male,no,1,no,25,"$3,209.61","$18,159.08",180,1,urban,Y
ID1850,Harper Lopez,female,no,0,no,3,"$7,808.96","$24,610.28",360,1,rural,Y
ID1851,Mila P. Harris,female,yes,1,no,6,"$3,362.65","$21,642.36",120,0,urban,N
ID1852,Henry Wilson,male,yes,0,yes,36,"$4,057.22","$10,144.99",120,1,urban,Y
ID1853,Charlotte White,female,yes,1,no,16,"$13,439.20","$79,328.36",360,1,urban,Y
ID1854,Isabella V. Sanchez,female,yes,3,no,20,"$1,938.10","$4,391.30",60,1,urban,Y
ID1855,Jacob Williams,male,yes,1,no,18,"$1,957.84","$3,800.46",48,1,urban,Y
ID1856,Jacob V. Harris,male,no,1,no,19,"$8,584.46","$30,829.99",48,1,urban,Y
ID1857,Sophia Q. Lewis,female,no,4,yes,27,"$3,495.73","$22,884.61",240,1,urban,Y
ID1858,Mateo R. Smith,male,no,0,no,7,"$13,277.74","$42,323.83",60,1,rural,Y
ID1859,Mateo Lopez,male,no,4,no,21,"$10,955.33","$70,407.08",240,1,urban,Y
ID1860,Oliver Thompson,male,yes,1,no,26,"$3,840.13","$5,231.55",180,1,urban,Y
ID1861,Luna Lopez,female,yes,1,no,19,"$13,365.24","$64,022.45",120,1,urban,Y
ID1862,Jacob P. Smith,male,no,1,no,19,"$5,457.86","$20,244.33",24,1,urban,Y
ID1863,Sebastian X. Williams,male,no,1,yes,21,"$4,051.54","$14,199.69",120,1,urban,Y
ID1864,James Jackson,male,no,3,no,22,"$1,800.00","$2,222.55",120,1,urban,Y
ID1865,Elizabeth Garcia,female,yes,0,no,9,"$7,613.73","$7,553.62",60,1,urban,Y
ID1866,Sophia Harris,female,yes,0,no,22,"$3,857.62","$24,998.96",36,1,urban,Y
ID1867,Jackson Lopez,male,yes,2,no,14,"$2,903.56","$3,883.60",120,1,urban,Y
ID1868,Gianna Thomas,female,no,3,no,18,"$6,918.60","$21,209.03",360,1,urban,Y
ID1869,William Jackson,male,yes,0,yes,3,"$7,066.82","$30,123.24",120,1,urban,Y
ID1870,Ava Hernandez,female,no,2,no,7,"$4,343.15","$23,860.52",60,1,urban,Y
ID1871,Levi Jones,male,yes,1,no,23,"$8,295.36","$20,243.35",48,1,urban,Y
ID1872,Ethan Harris,male,yes,2,no,10,"$10,064.29","$38,584.96",360,0,urban,N
ID1873,Sophia Davis,female,yes,2,no,6,"$7,835.04","$23,850.65",120,1,urban,Y
ID1874,Ethan Martinez,male,yes,3,no,24,"$10,415.78","$50,074.05",60,1,urban,Y
ID1875,Ava Thomas,female,no,4,no,20,"$6,044.57","$16,854.01",360,1,urban,Y
ID1876,Alexander Miller,male,yes,1,no,24,"$7,391.34","$22,165.06",120,1,urban,Y
ID1877,Logan Jackson,male,yes,2,no,20,"$1,805.83","$5,552.92",180,1,urban,Y
ID1878,Avery Anderson,female,yes,1,no,36,"$6,013.50","$12,528.71",60,0,rural,N
ID1879,Jackson N. Martin,male,yes,0,no,5,"$7,969.55","$19,715.53",60,0,urban,N
ID1880,Luna V. Miller,female,yes,0,no,15,"$3,188.80","$7,858.44",60,1,urban,Y
ID1881,Ava Smith,female,yes,0,no,19,"$3,891.23","$22,288.82",36,1,rural,Y
ID1882,William H. Lewis,male,yes,0,no,27,"$5,210.21","$17,006.85",240,0,urban,N
ID1883,Michael Ramirez,male,yes,1,no,25,"$5,651.97","$25,050.66",60,1,rural,Y
ID1884,Gianna Jones,female,yes,2,no,12,"$4,988.97","$11,286.29",48,1,rural,Y
ID1885,Liam Perez,male,yes,2,no,13,"$4,591.63","$27,953.01",120,1,rural,Y
ID1886,Lucas Rodriguez,male,no,1,no,19,"$9,844.23","$14,445.87",180,1,rural,Y
ID1887,Sebastian Q. Johnson,male,no,1,no,30,"$4,059.02","$9,203.60",60,1,rural,Y
ID1888,William Martinez,male,no,3,no,22,"$7,411.24","$26,448.57",36,1,rural,Y
ID1889,Ava Moore,female,yes,0,no,3,"$5,520.34","$6,804.72",36,1,rural,Y
ID1890,Jack Clark,male,no,1,no,9,"$5,990.65","$10,342.85",360,1,rural,Y
ID1891,Elizabeth Perez,female,yes,2,no,17,"$9,281.21","$30,120.51",180,1,urban,Y
ID1892,Sophia Taylor,female,yes,0,yes,11,"$4,832.35","$17,918.02",12,0,rural,N
ID1893,James Anderson,male,no,2,no,3,"$3,777.85","$13,563.28",60,1,urban,Y
ID1894,Ella Jones,female,yes,4,no,5,"$5,263.60","$17,918.74",120,1,rural,Y
ID1895,Levi Moore,male,no,3,no,31,"$2,135.33","$2,347.19",48,1,urban,Y
ID1896,Olivia Anderson,female,no,1,no,17,"$3,277.00","$17,259.70",60,1,urban,Y
ID1897,Avery E. Taylor,female,no,1,no,11,"$3,303.60","$3,952.00",60,1,urban,Y
ID1898,Isabella Wilson,female,yes,3,no,30,"$8,019.75","$10,688.26",60,1,urban,Y
ID1899,Elizabeth O. Brown,female,no,0,no,33,"$6,273.36","$32,279.61",240,1,urban,Y
ID1900,James Perez,male,no,1,no,10,"$2,693.35","$10,315.06",48,0,urban,N
ID1901,Abigail Johnson,female,yes,3,yes,28,"$5,542.41","$23,031.31",60,1,urban,Y
ID1902,Jack Thomas,male,no,2,no,15,"$4,485.95","$16,615.83",48,1,urban,Y
ID1903,Abigail N. Jackson,female,no,0,no,13,"$4,958.41","$27,025.98",24,1,urban,Y
ID1904,Elizabeth Z. Lewis,female,no,2,no,8,"$9,918.86","$55,772.88",120,1,urban,Y
ID1905,Emma Garcia,female,yes,0,no,26,"$4,131.04","$27,112.98",60,1,rural,Y
ID1906,Mila Clark,female,no,0,yes,23,"$2,490.37","$2,840.69",120,1,urban,Y
ID1907,Elizabeth Sanchez,female,no,0,no,31,"$6,470.97","$31,877.55",60,1,rural,Y
ID1908,Elijah O. Jones,male,yes,2,no,11,"$5,369.17","$25,391.01",360,1,urban,Y
ID1909,Harper Robinson,female,no,2,no,5,"$3,490.30","$22,377.56",60,1,urban,Y
ID1910,Ella Jones,female,no,2,no,28,"$3,891.54","$22,952.07",36,0,rural,N
ID1911,James Davis,male,yes,0,no,2,"$4,669.77","$13,363.45",120,1,urban,Y
ID1912,Sofia K. Miller,female,no,3,no,17,"$14,241.71","$75,497.79",36,1,urban,Y
ID1913,Mateo Y. Moore,male,yes,0,yes,9,"$4,882.51","$20,435.77",240,0,urban,N
ID1914,Mia U. Anderson,female,no,2,no,1,"$4,204.39","$9,703.10",180,1,urban,Y
ID1915,Oliver Sanchez,male,yes,3,no,23,"$14,529.53","$68,304.67",180,0,urban,N
ID1916,Emily Perez,female,no,3,no,9,"$5,071.65","$18,594.86",48,1,urban,Y
ID1917,Evelyn Garcia,female,no,1,no,7,"$8,912.32","$36,135.54",60,1,urban,Y
ID1918,Amelia Ramirez,female,no,0,no,9,"$7,489.04","$42,466.45",60,1,rural,Y
ID1919,Jackson Perez,male,no,0,yes,19,"$3,971.35","$15,791.39",180,0,urban,N
ID1920,Gianna Smith,female,yes,2,yes,11,"$8,787.07","$11,751.12",180,0,urban,N
ID1921,Jackson Moore,male,yes,2,no,1,"$3,681.89","$21,434.95",360,1,urban,Y
ID1922,Mila Taylor,female,yes,0,no,13,"$6,076.59","$16,700.03",180,1,rural,Y
ID1923,Harper Johnson,female,yes,0,no,14,"$3,665.44","$5,056.85",60,1,urban,Y
ID1924,Alexander A. White,male,yes,0,no,17,"$5,990.33","$38,679.35",36,1,urban,Y
ID1925,Elijah Garcia,male,yes,0,yes,27,"$8,039.36","$12,271.75",120,0,urban,N
ID1926,Harper Robinson,female,yes,0,no,32,"$5,070.74","$31,741.13",36,1,urban,Y
ID1927,Ethan S. Garcia,male,no,0,no,8,"$15,446.39","$35,613.62",120,1,urban,Y
ID1928,Evelyn Jackson,female,no,0,no,21,"$3,326.76","$10,783.67",48,1,urban,Y
ID1929,Harper D. Rodriguez,female,no,0,no,19,"$10,195.05","$56,617.95",60,1,urban,Y
ID1930,Mia Jones,female,yes,0,yes,35,"$4,276.61","$14,075.72",120,1,urban,Y
ID1931,James White,male,yes,1,no,11,"$13,330.22","$42,058.86",36,1,urban,Y
ID1932,Mia Thomas,female,yes,0,yes,30,"$5,259.06","$31,189.23",60,1,urban,Y
ID1933,Daniel Z. Harris,male,no,0,no,10,"$8,977.07","$30,800.78",60,1,urban,Y
ID1934,Elizabeth R. Gonzalez,female,yes,3,yes,23,"$10,115.93","$10,869.46",180,1,rural,Y
ID1935,Mia Z. Lewis,female,yes,4,no,31,"$13,184.08","$12,907.36",360,1,rural,Y
ID1936,Sebastian Wilson,male,yes,0,yes,14,"$6,579.94","$41,967.44",120,0,urban,N
ID1937,Michael Thomas,male,no,0,no,17,"$5,449.14","$26,428.73",60,0,urban,N
ID1938,Mia Wilson,female,yes,1,no,35,"$5,218.97","$11,440.88",180,1,urban,Y
ID1939,Mateo I. Wilson,male,no,3,no,19,"$3,618.88","$18,708.87",120,0,urban,N
ID1940,Jackson F. Thompson,male,no,2,yes,12,"$4,765.32","$29,430.32",120,0,rural,N
ID1941,Jacob Robinson,male,yes,2,yes,5,"$4,073.31","$20,737.09",180,1,urban,Y
ID1942,James Martinez,male,no,0,yes,13,"$8,362.58","$15,288.16",120,0,urban,N
ID1943,Elizabeth L. Gonzalez,female,yes,0,no,9,"$3,131.44","$15,363.60",60,1,urban,Y
ID1944,Emily Lewis,female,no,3,no,29,"$5,831.95","$19,574.12",360,0,rural,N
ID1945,Evelyn G. Hernandez,female,no,2,no,24,"$5,338.32","$29,108.97",120,1,urban,Y
ID1946,Sebastian P. Ramirez,male,yes,2,no,9,"$10,083.51","$40,333.79",24,1,rural,Y
ID1947,Charlotte R. Rodriguez,female,yes,0,no,25,"$3,039.16","$13,627.90",60,1,rural,Y
ID1948,Emily Williams,female,yes,0,no,24,"$14,395.39","$83,877.26",120,1,rural,Y
ID1949,William Harris,male,no,0,no,15,"$13,044.72","$58,935.68",24,0,urban,N
ID1950,James Lopez,male,no,2,no,9,"$5,732.90","$22,964.14",120,1,urban,Y
ID1951,Charlotte Y. Jones,female,yes,1,yes,15,"$4,307.96","$12,432.76",48,1,urban,Y
ID1952,Levi Jones,male,yes,0,yes,15,"$3,082.91","$9,485.61",180,1,urban,Y
ID1953,Elizabeth Johnson,female,yes,1,no,39,"$14,217.97","$82,303.90",360,1,urban,Y
ID1954,Noah Rodriguez,male,no,3,no,30,"$7,057.61","$45,073.66",120,0,urban,N
ID1955,Elizabeth Thomas,female,yes,0,no,14,"$2,992.75","$9,626.09",36,1,urban,Y
ID1956,Sofia Jackson,female,no,0,no,23,"$8,782.73","$56,022.96",36,0,urban,N
ID1957,Noah Clark,male,no,1,no,12,"$7,839.66","$39,411.09",180,1,rural,Y
ID1958,Sophia X. Martinez,female,yes,0,no,12,"$7,539.85","$46,278.16",60,1,urban,Y
ID1959,Gianna Davis,female,yes,0,no,16,"$6,396.49","$8,215.85",120,0,urban,N
ID1960,Benjamin Miller,male,no,0,no,8,"$13,696.53","$20,105.48",180,0,urban,N
ID1961,Logan White,male,yes,0,no,21,"$5,463.72","$36,043.38",120,1,urban,Y
ID1962,Noah C. White,male,no,1,no,14,"$5,183.88","$21,131.46",60,1,rural,Y
ID1963,Olivia A. Robinson,female,no,0,yes,10,"$8,484.74","$30,745.47",60,1,rural,Y
ID1964,Alexander Clark,male,yes,2,no,10,"$3,367.89","$4,333.83",36,1,urban,Y
ID1965,Elijah Ramirez,male,no,0,no,16,"$10,339.68","$33,676.90",180,1,urban,Y
ID1966,Isabella Martin,female,yes,0,no,11,"$6,749.68","$42,289.19",60,1,urban,Y
ID1967,Liam Harris,male,yes,3,no,17,"$3,800.34","$23,878.69",360,1,rural,Y
ID1968,Benjamin Lopez,male,no,0,no,15,"$3,191.90","$6,223.78",36,1,urban,Y
ID1969,Gianna Johnson,female,yes,0,no,15,"$8,937.56","$58,177.33",120,0,urban,N
ID1970,Noah R. Brown,male,yes,1,no,16,"$7,327.31","$12,675.02",240,1,urban,Y
ID1971,Jacob Martin,male,yes,2,no,5,"$4,354.50","$23,908.54",120,1,urban,Y
ID1972,Liam Thompson,male,no,1,no,19,"$8,343.05","$25,695.73",60,1,rural,Y
ID1973,Sebastian Lee,male,yes,2,no,29,"$3,916.21","$12,243.33",48,1,rural,Y
ID1974,Ethan A. Jackson,male,no,3,no,33,"$2,076.13","$7,026.64",180,0,rural,N
ID1975,Emma Wilson,female,yes,1,no,14,"$12,795.01","$27,863.88",36,1,urban,Y
ID1976,Mia Taylor,female,yes,2,no,17,"$7,252.80","$40,455.23",12,0,urban,N
ID1977,Jacob Wilson,male,yes,0,no,18,"$7,543.35","$22,503.27",120,1,urban,Y
ID1978,Henry Williams,male,yes,1,no,3,"$5,367.95","$25,912.08",120,0,urban,N
ID1979,Levi Hernandez,male,no,2,no,17,"$2,058.03","$7,884.19",48,1,urban,Y
ID1980,Liam Clark,male,yes,0,yes,18,"$5,517.93","$30,639.57",120,1,rural,Y
ID1981,Olivia Johnson,female,yes,0,no,6,"$6,677.98","$13,084.48",60,1,urban,Y
ID1982,Mateo Anderson,male,no,0,no,29,"$4,906.38","$6,320.13",60,1,urban,Y
ID1983,Abigail Harris,female,no,1,no,28,"$14,924.29","$92,026.55",240,1,urban,Y
ID1984,Mila Williams,female,yes,1,no,10,"$4,078.90","$25,866.94",360,1,urban,Y
ID1985,Sophia Miller,female,no,0,no,27,"$7,951.99","$34,674.73",36,1,urban,Y
ID1986,Daniel Davis,male,no,0,no,14,"$3,568.50","$14,398.43",240,0,urban,N
ID1987,Sophia Ramirez,female,yes,3,no,15,"$4,614.97","$22,183.02",60,0,urban,N
ID1988,Sebastian Brown,male,no,2,no,6,"$11,234.96","$67,450.90",240,0,urban,N
ID1989,Amelia Q. Lee,female,no,1,no,24,"$7,108.45","$41,566.90",180,0,urban,N
ID1990,Mia Q. Lewis,female,yes,2,no,23,"$9,399.94","$31,751.17",120,1,urban,Y
ID1991,Ella Thomas,female,yes,3,no,8,"$7,848.17","$31,464.10",12,0,urban,N
ID1992,Sophia Davis,female,yes,0,no,3,"$5,044.88","$23,374.64",24,1,urban,Y
ID1993,Mateo Jones,male,yes,1,no,24,"$4,019.90","$10,406.95",120,1,urban,Y
ID1994,William Jones,male,yes,0,yes,23,"$7,423.80","$12,569.48",48,1,urban,Y
ID1995,Jack Taylor,male,yes,0,no,34,"$6,273.53","$14,347.47",240,1,urban,Y
ID1996,Jackson Miller,male,no,0,no,6,"$7,526.74","$26,812.72",120,1,urban,Y
ID1997,Sebastian Jones,male,yes,1,no,8,"$5,585.79","$6,565.18",360,0,rural,N
ID1998,Levi Smith,male,yes,1,no,4,"$8,856.34","$27,529.90",360,1,urban,Y
ID1999,Avery D. Johnson,female,yes,3,no,11,"$3,288.26","$10,465.02",60,0,rural,N
ID2000,Mila H. Martinez,female,no,0,no,14,"$4,745.02","$22,767.51",24,1,urban,Y
ID2001,Camila White,female,yes,3,no,14,"$9,274.83","$36,614.62",48,1,urban,Y
ID2002,Lucas Ramirez,male,yes,1,no,16,"$4,081.40","$11,385.00",240,0,urban,N
ID2003,Harper A. Clark,female,yes,1,yes,22,"$3,093.05","$3,787.31",60,1,urban,Y
ID2004,Avery B. Davis,female,yes,1,no,7,"$7,551.81","$14,639.89",48,1,urban,Y
ID2005,Daniel Thomas,male,no,0,no,3,"$7,618.19","$11,057.44",180,1,urban,Y
ID2006,Michael Martin,male,no,2,no,26,"$4,780.11","$19,627.21",60,1,urban,Y
ID2007,James Robinson,male,no,2,no,24,"$5,633.22","$19,457.25",60,1,urban,Y
ID2008,Jackson Thompson,male,yes,2,no,19,"$3,366.72","$6,607.70",120,1,urban,Y
ID2009,Amelia Williams,female,yes,0,yes,8,"$4,840.38","$10,982.75",120,0,rural,N
ID2010,Elijah Sanchez,male,yes,0,no,20,"$4,417.80","$11,315.08",120,1,urban,Y
ID2011,Jack Gonzalez,male,yes,2,yes,34,"$6,987.76","$36,144.31",60,1,rural,Y
ID2012,Sophia Robinson,female,yes,4,no,17,"$13,922.63","$18,306.08",36,1,rural,Y
ID2013,Liam Lee,male,yes,1,yes,12,"$7,520.23","$14,220.26",12,1,urban,Y
ID2014,Oliver Perez,male,no,3,no,13,"$6,657.81","$38,787.32",60,1,urban,Y
ID2015,Jack Williams,male,no,2,no,23,"$4,574.87","$15,732.90",36,1,rural,Y
ID2016,Oliver Anderson,male,yes,2,no,34,"$4,675.08","$19,435.12",60,1,rural,Y
ID2017,Sophia Brown,female,no,2,no,18,"$4,308.69","$21,207.08",120,1,urban,Y
ID2018,Emily Miller,female,no,0,yes,25,"$3,576.06","$3,827.53",48,1,rural,Y
ID2019,Avery Sanchez,female,yes,2,yes,29,"$5,204.89","$24,568.68",48,1,rural,Y
ID2020,Elizabeth P. White,female,no,2,yes,18,"$3,735.63","$4,730.05",120,0,rural,N
ID2021,Noah Rodriguez,male,yes,2,no,28,"$4,732.14","$23,813.70",120,1,urban,Y
ID2022,Gianna R. Garcia,female,yes,0,no,24,"$3,999.04","$24,646.67",48,0,rural,N
ID2023,Avery C. Hernandez,female,yes,3,no,31,"$6,279.36","$39,383.59",360,1,rural,Y
ID2024,Charlotte I. Martinez,female,no,2,no,2,"$4,863.55","$20,948.53",36,1,urban,Y
ID2025,Ava E. Gonzalez,female,no,0,no,33,"$4,154.50","$6,686.82",36,0,rural,N
ID2026,Amelia Brown,female,yes,3,yes,10,"$8,186.42","$19,340.59",60,1,urban,Y
ID2027,Isabella G. Johnson,female,yes,0,no,28,"$16,128.36","$85,012.44",36,1,urban,Y
ID2028,Alexander Smith,male,no,1,yes,25,"$3,766.26","$21,458.48",36,1,urban,Y
ID2029,Gianna Lopez,female,no,0,no,10,"$7,567.99","$36,911.52",36,0,urban,N
ID2030,Elijah Davis,male,yes,0,no,13,"$5,007.56","$11,325.86",36,1,urban,Y
ID2031,Jack X. Martin,male,no,0,no,8,"$9,948.24","$15,556.11",360,1,urban,Y
ID2032,Sophia Clark,female,no,0,no,5,"$3,061.96","$19,459.22",240,1,rural,Y
ID2033,Ella Lopez,female,no,1,no,13,"$1,904.79","$4,528.11",360,0,urban,N
ID2034,Henry Anderson,male,yes,1,no,4,"$9,124.06","$29,272.89",36,1,rural,Y
ID2035,William Wilson,male,yes,1,no,8,"$5,310.47","$18,664.78",24,1,urban,Y
ID2036,Lucas B. Hernandez,male,no,0,no,10,"$5,043.67","$5,337.73",36,1,rural,Y
ID2037,Levi Perez,male,yes,1,no,2,"$2,713.58","$5,671.56",240,1,urban,Y
ID2038,Ella N. Robinson,female,no,1,yes,12,"$3,453.64","$5,266.61",60,1,urban,Y
ID2039,Olivia D. Harris,female,yes,1,no,3,"$7,342.40","$46,036.32",60,1,urban,Y
ID2040,Evelyn H. Jackson,female,no,2,no,19,"$7,287.76","$44,505.84",60,1,urban,Y
ID2041,Elizabeth C. Lee,female,yes,1,no,18,"$4,191.20","$6,377.38",60,1,rural,Y
ID2042,Noah Thomas,male,yes,0,no,23,"$6,558.67","$43,127.07",240,1,urban,Y
ID2043,Henry Garcia,male,no,4,yes,19,"$7,403.21","$42,223.41",60,1,urban,Y
ID2044,Evelyn Brown,female,no,1,no,22,"$6,601.92","$43,313.93",60,1,urban,Y
ID2045,Amelia Williams,female,no,2,no,31,"$5,692.21","$36,621.76",240,0,urban,N
ID2046,Harper Y. Moore,female,yes,4,no,11,"$1,800.00","$2,354.53",60,1,urban,Y
ID2047,Luna Thomas,female,no,3,no,12,"$4,004.34","$24,941.44",120,1,urban,Y
ID2048,Mateo Rodriguez,male,yes,1,no,14,"$12,250.19","$14,740.41",24,1,urban,Y
ID2049,Evelyn Lewis,female,no,1,no,20,"$3,882.45","$18,856.45",240,0,urban,N
ID2050,Michael O. Lopez,male,yes,3,no,20,"$6,836.42","$21,358.61",120,1,urban,Y
ID2051,Jack O. Wilson,male,yes,0,no,14,"$5,967.61","$14,991.98",120,1,urban,Y
ID2052,Mateo Sanchez,male,yes,1,no,15,"$10,214.65","$66,697.88",36,1,urban,Y
ID2053,Charlotte C. Wilson,female,yes,0,no,37,"$3,099.45","$14,164.94",360,0,urban,N
ID2054,Isabella Thompson,female,yes,1,no,11,"$8,851.11","$28,495.55",60,1,urban,Y
ID2055,Sophia Lopez,female,yes,0,yes,13,"$3,941.70","$16,394.01",12,1,urban,Y
ID2056,Jackson Lewis,male,no,2,yes,26,"$12,581.12","$73,548.31",120,1,urban,Y
ID2057,Amelia I. Rodriguez,female,yes,3,yes,11,"$4,831.04","$22,707.18",60,1,urban,Y
ID2058,Avery Gonzalez,female,yes,0,no,28,"$3,978.57","$21,851.07",360,1,urban,Y
ID2059,James White,male,yes,3,no,31,"$3,116.83","$15,793.08",60,1,rural,Y
ID2060,Emily Sanchez,female,yes,0,no,18,"$3,945.38","$3,958.42",60,1,urban,Y
ID2061,Avery Martinez,female,yes,4,no,39,"$6,677.23","$38,856.29",240,0,urban,N
ID2062,Daniel Johnson,male,yes,0,no,28,"$5,424.50","$6,100.39",60,1,rural,Y
ID2063,Camila Q. Davis,female,no,0,yes,29,"$3,616.46","$4,577.16",120,1,rural,Y
ID2064,Jack B. Lopez,male,yes,3,no,9,"$1,954.25","$12,504.97",60,1,rural,Y
ID2065,Harper K. Gonzalez,female,yes,1,yes,9,"$11,462.45","$45,487.87",360,1,urban,Y
ID2066,Noah Smith,male,no,0,no,22,"$7,802.16","$48,931.81",120,1,urban,Y
ID2067,Olivia Robinson,female,yes,4,no,25,"$5,660.66","$20,717.95",180,1,urban,Y
ID2068,Mateo White,male,no,0,no,13,"$3,784.77","$6,267.62",48,1,rural,Y
ID2069,Sofia Hernandez,female,yes,2,no,15,"$4,337.88","$12,446.94",120,1,urban,Y
ID2070,Oliver G. Brown,male,yes,2,no,23,"$9,119.64","$31,303.26",36,1,rural,Y
ID2071,Mia U. Perez,female,no,0,no,17,"$12,145.82","$35,884.52",240,0,urban,N
ID2072,Charlotte Martin,female,no,3,no,14,"$4,086.22","$10,070.73",180,1,rural,Y
ID2073,Lucas Lewis,male,yes,3,no,6,"$9,196.98","$35,500.54",60,1,urban,Y
ID2074,William V. Rodriguez,male,no,0,no,17,"$4,905.64","$10,725.59",120,1,rural,Y
ID2075,Olivia Lee,female,no,2,no,8,"$5,141.06","$30,281.42",120,1,urban,Y
ID2076,Avery Jackson,female,yes,1,no,5,"$5,899.56","$14,788.54",60,1,rural,Y
ID2077,Michael C. Davis,male,no,4,no,9,"$3,850.35","$8,612.48",60,1,rural,Y
ID2078,Mia Jackson,female,yes,0,no,31,"$4,196.78","$25,903.51",240,1,urban,Y
ID2079,Isabella B. Garcia,female,no,0,no,21,"$4,707.63","$28,681.87",36,1,rural,Y
ID2080,Emily Robinson,female,yes,1,yes,17,"$3,481.45","$16,102.75",360,1,urban,Y
ID2081,Levi P. Harris,male,yes,2,no,12,"$3,549.80","$3,480.88",36,1,urban,Y
ID2082,Ella Clark,female,no,0,no,23,"$3,134.93","$18,974.40",48,1,urban,Y
ID2083,Michael C. Wilson,male,yes,2,no,7,"$4,090.93","$16,424.77",180,1,urban,Y
ID2084,Avery Rodriguez,female,yes,1,yes,17,"$4,571.46","$19,019.66",60,0,rural,N
ID2085,Jack Anderson,male,yes,1,no,8,"$5,903.32","$31,689.98",120,1,urban,Y
ID2086,Mateo O. Wilson,male,no,1,no,8,"$2,664.64","$11,234.21",120,1,urban,Y
ID2087,Liam Martinez,male,yes,0,no,8,"$2,983.09","$8,152.67",48,1,rural,Y
ID2088,Logan Martinez,male,no,0,no,7,"$12,341.84","$31,361.43",60,0,urban,N
ID2089,Ava F. Wilson,female,yes,4,no,25,"$2,793.76","$4,760.18",48,1,urban,Y
ID2090,Alexander Lopez,male,no,0,no,8,"$8,373.57","$41,584.22",180,0,urban,N
ID2091,Charlotte Lee,female,no,3,no,10,"$5,347.28","$22,021.95",36,1,rural,Y
ID2092,Evelyn P. Smith,female,yes,4,no,22,"$4,361.00","$13,766.37",60,1,urban,Y
ID2093,Gianna Smith,female,yes,0,no,7,"$9,493.53","$14,961.13",240,0,urban,N
ID2094,William B. Wilson,male,no,0,no,18,"$3,075.21","$3,207.26",48,1,rural,Y
ID2095,Oliver Lewis,male,no,1,no,8,"$6,066.24","$25,430.86",120,0,urban,N
ID2096,James P. Martin,male,no,1,no,17,"$3,248.17","$17,974.35",180,0,rural,N
ID2097,Charlotte B. Johnson,female,yes,2,no,6,"$8,083.53","$43,807.63",240,1,urban,Y
ID2098,Lucas Hernandez,male,yes,1,no,4,"$5,139.83","$33,625.07",60,1,urban,Y
ID2099,Emily J. Taylor,female,no,0,no,20,"$8,665.01","$10,636.48",36,0,rural,N
ID2100,Logan B. Robinson,male,yes,1,no,9,"$6,611.54","$7,615.44",12,0,urban,N
ID2101,Camila U. Brown,female,no,2,no,7,"$3,164.05","$19,855.34",48,0,urban,N
ID2102,William Garcia,male,yes,1,no,11,"$6,438.33","$34,683.47",240,0,urban,N
ID2103,Noah N. Smith,male,no,2,yes,32,"$8,893.71","$42,967.39",180,1,urban,Y
ID2104,Jack J. Hernandez,male,yes,3,yes,10,"$3,210.80","$15,289.09",180,1,urban,Y
ID2105,Charlotte M. Johnson,female,yes,2,no,10,"$4,518.35","$9,804.16",12,1,urban,Y
ID2106,Harper J. Williams,female,no,3,no,19,"$3,496.74","$10,728.81",48,1,rural,Y
ID2107,Jacob B. Gonzalez,male,yes,1,no,18,"$5,722.08","$19,668.35",60,1,urban,Y
ID2108,Mia Thomas,female,no,0,no,27,"$3,351.18","$19,507.36",360,1,urban,Y
ID2109,Logan Gonzalez,male,no,0,yes,5,"$9,490.04","$30,046.97",36,1,urban,Y
ID2110,Henry Garcia,male,no,2,no,10,"$4,761.55","$25,718.29",12,1,rural,Y
ID2111,Luna Clark,female,yes,0,no,17,"$4,353.19","$6,349.13",240,0,urban,N
ID2112,James Martin,male,yes,2,no,23,"$10,834.49","$62,995.74",240,1,rural,Y
ID2113,Avery Harris,female,yes,0,no,29,"$3,544.43","$4,956.67",60,1,urban,Y
ID2114,Liam Thompson,male,yes,1,yes,24,"$3,566.24","$5,414.33",360,1,urban,Y
ID2115,Sophia Williams,female,no,2,no,21,"$6,014.08","$22,839.48",180,1,rural,Y
ID2116,Sebastian S. Moore,male,no,1,no,21,"$4,553.02","$23,640.77",120,1,rural,Y
ID2117,Elizabeth Moore,female,no,3,yes,12,"$5,396.29","$15,275.72",60,1,rural,Y
ID2118,Amelia X. Taylor,female,no,0,yes,20,"$7,719.16","$14,179.69",120,1,urban,Y
ID2119,Jackson Rodriguez,male,no,3,no,35,"$12,660.94","$62,218.49",120,1,rural,Y
ID2120,Olivia G. Jones,female,no,0,no,8,"$5,109.75","$24,947.60",360,0,urban,N
ID2121,Benjamin Johnson,male,no,1,no,14,"$16,942.40","$60,181.72",60,1,rural,Y
ID2122,Mila Y. Moore,female,yes,0,no,29,"$9,595.57","$29,675.23",60,1,urban,Y
ID2123,Sophia Jackson,female,yes,0,no,23,"$4,956.58","$27,163.18",60,0,urban,N
ID2124,Jackson Smith,male,yes,1,no,30,"$4,860.96","$15,171.29",240,0,rural,N
ID2125,Charlotte Jackson,female,yes,1,no,11,"$6,822.42","$44,246.73",60,0,urban,N
ID2126,Isabella N. Thompson,female,yes,0,no,27,"$4,703.96","$6,862.66",180,1,urban,Y
ID2127,Daniel X. Perez,male,yes,2,no,21,"$11,563.30","$45,913.69",360,1,urban,Y
ID2128,Mila Brown,female,no,0,no,6,"$7,028.38","$14,715.42",48,0,urban,N
